player_name,games,team_title,time,League,goals per 90 mins,npg per 90 mins,npxG per 90 mins,shots per 90 mins,xG per 90 mins,xGBuildup per 90 mins,xGChain per 90 mins
Evans Kangwa,25,Arsenal Tula,1334,Russian Premier League,0.2698650674662669,0.2698650674662669,0.2139576427454221,1.3493253373313343,0.2139576427454221,0.08570482326752464,0.3337418334977492
Jaka Bijol,23,CSKA Moscow,1062,Russian Premier League,0.3389830508474576,0.3389830508474576,0.192100071364035,1.9491525423728815,0.192100071364035,0.1954732231511655,0.439906040506469
Djorde Despotovic,23,FC Orenburg,1781,Russian Premier League,0.20213363279056712,0.20213363279056712,0.2977537761187701,2.981471083660865,0.2977537761187701,0.08452602952890252,0.4300654614067091
Benedikt Höwedes,17,Lokomotiv Moscow,1289,Russian Premier League,0.2094647013188518,0.2094647013188518,0.11367049539292662,0.5585725368502715,0.11367049539292662,0.1517148639810256,0.15566882242421895
Leandro Paredes,15,Zenit St. Petersburg,1309,Russian Premier League,0.20626432391138275,0.13750954927425516,0.06051748004194841,1.9938884644766997,0.11237751135447491,0.249738181059692,0.299001680110774
Abel Hernández,14,CSKA Moscow,613,Russian Premier League,0.44045676998368677,0.2936378466557912,0.4862990132783697,4.551386623164763,0.5970409001128028,0.12046735370638029,0.44069928866104635
Fernando,20,Spartak Moscow,1614,Russian Premier League,0.16728624535315983,0.16728624535315983,0.1031020594601516,2.8996282527881037,0.1031020594601516,0.2655210926588694,0.3436536120326989
Miguel Cardoso,16,Dinamo Moscow,1233,Russian Premier League,0.21897810218978103,0.21897810218978103,0.31520507685894517,2.5547445255474455,0.31520507685894517,0.1462888314871349,0.5687052628745998
Aleksey Miranchuk,30,Lokomotiv Moscow,2641,Russian Premier League,0.10223400227186673,0.10223400227186673,0.13184987688109148,1.6357440363498676,0.13184987688109148,0.16817860690744954,0.40913960792756204
Denis Glushakov,18,Spartak Moscow,1234,Russian Premier League,0.2188006482982172,0.2188006482982172,0.1393155202366158,1.9692058346839547,0.1393155202366158,0.2152801585244845,0.39352076487748533
Lorenzo Melgarejo,23,Spartak Moscow,1637,Russian Premier League,0.1649358582773366,0.1649358582773366,0.2320898938457559,2.2541233964569334,0.2320898938457559,0.22889047870201976,0.44710837579380647
Pavel Pogrebnyak,11,Ural,747,Russian Premier League,0.36144578313253006,0.36144578313253006,0.3945784230368683,1.8072289156626506,0.3945784230368683,0.054529843492859824,0.3297056806419628
Roman Eremenko,13,"FC Rostov,Spartak Moscow",949,Russian Premier League,0.2845100105374078,0.2845100105374078,0.12856005374008536,3.1296101159114857,0.12856005374008536,0.24650878534977133,0.4352498483953034
Mauricio Pereyra,26,FC Krasnodar,1755,Russian Premier League,0.15384615384615385,0.15384615384615385,0.12783416790457872,1.8974358974358974,0.12783416790457872,0.4539926020571819,0.6881301258810055
Pavel Mamaev,10,FC Krasnodar,695,Russian Premier League,0.3884892086330935,0.2589928057553957,0.11359688460076456,2.2014388489208634,0.2112728207499432,0.2887873565979141,0.4084855664869865
Oleg Shatov,19,Zenit St. Petersburg,1028,Russian Premier League,0.26264591439688717,0.26264591439688717,0.08487841287439377,1.4883268482490273,0.08487841287439377,0.31288916895579155,0.4787076772679847
Vladislav Kulik,24,Anzhi Makhachkala,2086,Russian Premier League,0.12943432406519656,0.04314477468839885,0.031775674338015876,0.862895493767977,0.12940478958957405,0.11940438692366002,0.15356536657073508
Igor Gorbatenko,28,Arsenal Tula,1996,Russian Premier League,0.13527054108216433,0.13527054108216433,0.13722231393243242,2.344689378757515,0.13722231393243242,0.1416509657097842,0.3265418620026094
Aleksandr Kutjin,18,FC Yenisey Krasnoyarsk,951,Russian Premier League,0.28391167192429023,0.1892744479495268,0.21329838206715385,1.8927444794952681,0.2846807636297088,0.09098920659734999,0.41623723120296424
Ade,22,FC Orenburg,1864,Russian Premier League,0.14484978540772533,0.14484978540772533,0.03704584261618331,0.24141630901287553,0.03704584261618331,0.0580438604736261,0.0881937999216352
Ivan Oblyakov,28,"CSKA Moscow,FC Ufa",2318,Russian Premier League,0.1164797238999137,0.1164797238999137,0.10402252841371211,2.018981880931838,0.10402252841371211,0.2437689477807623,0.43484011703557346
Timur Zhamaletdinov,12,CSKA Moscow,379,Russian Premier League,0.712401055408971,0.712401055408971,0.29321455310705785,2.37467018469657,0.29321455310705785,0.24427041952009257,0.6043904410345888
Bekim Balaj,22,FK Akhmat,1110,Russian Premier League,0.24324324324324326,0.16216216216216217,0.2428817899041885,2.27027027027027,0.30403924602511767,0.040730369579349016,0.2923472607256593
Ondrej Vanek,17,FC Ufa,828,Russian Premier League,0.32608695652173914,0.21739130434782608,0.0840566461176976,2.065217391304348,0.16604293380742488,0.09209463129872861,0.17521181103327998
Evgeni Markov,23,Dinamo Moscow,1016,Russian Premier League,0.26574803149606296,0.26574803149606296,0.45190222541192976,4.517716535433071,0.45190222541192976,0.08883541398571701,0.475225702082137
Sergey Terekhov,28,FC Orenburg,2518,Russian Premier League,0.10722795869737888,0.10722795869737888,0.11658382520295614,0.9650516282764099,0.11658382520295614,0.08793689137453405,0.27332195199913595
Eldor Shomurodov,26,FC Rostov,1095,Russian Premier League,0.24657534246575344,0.24657534246575344,0.220252602169775,2.7945205479452055,0.220252602169775,0.03687050168032516,0.32943119820564576
Emiliano Rigoni,11,Zenit St. Petersburg,726,Russian Premier League,0.371900826446281,0.371900826446281,0.2535610008707717,2.8512396694214877,0.2535610008707717,0.2648521711942086,0.5748516183023241
Paul Anton,25,"Anzhi Makhachkala,Krylya Sovetov Samara",1481,Russian Premier League,0.18230925050641458,0.06076975016880486,0.0484309505776909,2.552329507089804,0.14010519666533106,0.10028960433543978,0.17806058665919877
Othman El Kabir,28,Ural,2202,Russian Premier League,0.12261580381471389,0.04087193460490463,0.08395029591619765,1.880108991825613,0.1456076175936216,0.1155919828058832,0.3503417095666807
Andrei Kozlov,21,FC Orenburg,892,Russian Premier League,0.3026905829596413,0.3026905829596413,0.3339298827064144,2.0179372197309418,0.3339298827064144,0.02949573909822066,0.3630630280029012
Ricardo Alves,10,FC Orenburg,355,Russian Premier League,0.76056338028169,0.76056338028169,0.24317909829633338,3.5492957746478875,0.24317909829633338,0.2666999756450384,0.4411593404873996
Yaroslav Rakitskiy,12,Zenit St. Petersburg,1080,Russian Premier League,0.25,0.25,0.0536840446293354,1.0,0.0536840446293354,0.3373183738440275,0.4252658491022885
Claudio Marchisio,9,Zenit St. Petersburg,419,Russian Premier League,0.42959427207637235,0.21479713603818618,0.08815531910070372,1.288782816229117,0.25017150204299743,0.04412424912885152,0.1471273647287865
Grzegorz Krychowiak,27,Lokomotiv Moscow,2406,Russian Premier League,0.07481296758104738,0.07481296758104738,0.15394182953556207,1.795511221945137,0.15394182953556207,0.245302152864059,0.31612168635216137
Giorgi Jikia,26,Spartak Moscow,2307,Russian Premier League,0.07802340702210663,0.07802340702210663,0.037158367076285566,0.6631989596879063,0.037158367076285566,0.12448281589871267,0.12502819927038697
Daler Kuzyaev,18,Zenit St. Petersburg,1408,Russian Premier League,0.1278409090909091,0.1278409090909091,0.06879446849449199,0.703125,0.06879446849449199,0.3253640324956822,0.3940972033226651
Magomed Mitrishev,16,FK Akhmat,722,Russian Premier League,0.24930747922437674,0.24930747922437674,0.24643998580192758,1.994459833795014,0.24643998580192758,0.018061796755341614,0.2575568686861163
Dmitri Sysuev,22,FC Ufa,1401,Russian Premier League,0.1284796573875803,0.1284796573875803,0.1682282253956259,1.284796573875803,0.1682282253956259,0.12106130657442378,0.3720575412316547
Yuri Gazinskiy,28,FC Krasnodar,2397,Russian Premier League,0.0750938673341677,0.0750938673341677,0.11012118650094439,1.3141426783479349,0.11012118650094439,0.49514340779957394,0.6684508524807137
Denis Tkachuk,21,Krylya Sovetov Samara,1477,Russian Premier League,0.12186865267433987,0.12186865267433987,0.16327862673834442,2.2545700744752875,0.16327862673834442,0.06907388309398939,0.29237452780950207
Taras Burlak,23,Krylya Sovetov Samara,2024,Russian Premier League,0.08893280632411067,0.08893280632411067,0.07330723402270745,0.66699604743083,0.07330723402270745,0.12393434993046604,0.12687627022732567
Dmitriy Yatchenko,22,FC Yenisey Krasnoyarsk,1886,Russian Premier League,0.09544008483563098,0.04772004241781549,0.015427386101773789,0.5726405090137858,0.051421366063117466,0.14026367910451246,0.16891704688060039
Artem Timofeev,17,"Krylya Sovetov Samara,Spartak Moscow",1029,Russian Premier League,0.1749271137026239,0.1749271137026239,0.07909608065386903,0.9620991253644315,0.07909608065386903,0.15722619608565946,0.209077934167041
Pavel Dolgov,23,Anzhi Makhachkala,1190,Russian Premier League,0.1512605042016807,0.1512605042016807,0.16792026520589318,1.588235294117647,0.16792026520589318,0.06547447105384424,0.18762590106921037
Khoren Bayramyan,24,Rubin Kazan,1825,Russian Premier League,0.09863013698630137,0.09863013698630137,0.12540513627129057,1.1342465753424658,0.16260227543646344,0.05007648792577115,0.2647060665467831
Hördur Bjorgvin Magnusson,23,CSKA Moscow,1814,Russian Premier League,0.09922822491730982,0.09922822491730982,0.1025430339541545,1.0418963616317531,0.1025430339541545,0.3938040124147703,0.4583125062032204
Anton Shvets,20,FK Akhmat,1723,Russian Premier League,0.1044689495066744,0.1044689495066744,0.04930469593940194,1.0969239698200812,0.04930469593940194,0.16041784635915254,0.23465290495902036
Sverrir Ingi Ingason,17,FC Rostov,1530,Russian Premier League,0.11764705882352941,0.11764705882352941,0.09684802230228395,0.7058823529411764,0.09684802230228395,0.12947675278958148,0.14802346603177927
Artem Galadzhan,8,FC Orenburg,369,Russian Premier League,0.4878048780487805,0.4878048780487805,0.3493145398977326,1.951219512195122,0.3493145398977326,0.022230488134593496,0.43053180706210253
Catalin Carp,24,FC Ufa,2001,Russian Premier League,0.08995502248875561,0.08995502248875561,0.050684514998652425,0.9895052473763118,0.050684514998652425,0.12343584195427272,0.16965577212711058
Ayaz Guliev,24,"FC Rostov,Spartak Moscow",1932,Russian Premier League,0.09316770186335405,0.09316770186335405,0.10181400574951995,2.18944099378882,0.10181400574951995,0.09142799425858611,0.24746979638841585
Denis Popovic,24,FC Orenburg,1880,Russian Premier League,0.09574468085106383,0.047872340425531915,0.05303940685723533,1.5797872340425534,0.12525725536088042,0.29114954696690787,0.3486060249480478
Ismael,29,FK Akhmat,2305,Russian Premier League,0.07809110629067245,0.07809110629067245,0.08688062461347618,2.264642082429501,0.08688062461347618,0.13215711810211944,0.24722396916913883
Kristijan Bistrovic,20,CSKA Moscow,1187,Russian Premier League,0.15164279696714406,0.15164279696714406,0.07182616257150332,1.8197135636057287,0.07182616257150332,0.2863509323457358,0.37613007625236966
Fedor Cernych,22,Dinamo Moscow,1481,Russian Premier League,0.12153950033760973,0.12153950033760973,0.2207876177181431,1.5192437542201216,0.2207876177181431,0.11099546379299682,0.28384275440124135
Vyacheslav Grulev,11,Dinamo Moscow,275,Russian Premier League,0.6545454545454545,0.6545454545454545,0.34977558339861303,4.581818181818182,0.34977558339861303,0.2367272066799077,0.647832986610857
Silvije Begic,23,FC Orenburg,2042,Russian Premier League,0.0881488736532811,0.0881488736532811,0.05079201440418997,0.6170421155729677,0.05079201440418997,0.0578899020794323,0.10048512862876682
Andrea Chukanov,19,FC Orenburg,572,Russian Premier League,0.3146853146853147,0.3146853146853147,0.10423942338805517,1.4160839160839163,0.10423942338805517,0.056882523166315334,0.18115850875375572
Valeri Kichin,26,FC Yenisey Krasnoyarsk,2329,Russian Premier League,0.07728638900815801,0.0,0.01565490031159835,0.7728638900815801,0.1030974311433403,0.15665806222110412,0.17557122117206747
Daniil Lesovoy,13,Arsenal Tula,430,Russian Premier League,0.41860465116279066,0.41860465116279066,0.1939540833104835,1.8837209302325582,0.1939540833104835,0.03501928424419359,0.2244719280536438
Lovro Bizjak,20,FC Ufa,865,Russian Premier League,0.20809248554913296,0.20809248554913296,0.15634707143971685,1.8728323699421965,0.15634707143971685,0.038717493231844355,0.2319589364046306
Takuma Nishimura,12,CSKA Moscow,383,Russian Premier League,0.4699738903394256,0.4699738903394256,0.2554069096635901,2.584856396866841,0.2554069096635901,0.2575712323957184,0.5021666678753207
Toni Sunjic,29,Dinamo Moscow,2592,Russian Premier League,0.034722222222222224,0.034722222222222224,0.04832446219451311,0.5208333333333333,0.04832446219451311,0.1292286273221382,0.14329414051543504
Branislav Ivanovic,28,Zenit St. Petersburg,2520,Russian Premier League,0.03571428571428571,0.03571428571428571,0.05591419392398426,0.6428571428571428,0.05591419392398426,0.18304109234096747,0.19098949625289866
Eder,22,Lokomotiv Moscow,833,Russian Premier League,0.10804321728691475,0.10804321728691475,0.2533503452993455,2.701080432172869,0.2533503452993455,0.14991814194589245,0.45954952316665026
Rifat Zhemaletdinov,13,Lokomotiv Moscow,455,Russian Premier League,0.1978021978021978,0.1978021978021978,0.22591348287168445,3.3626373626373627,0.22591348287168445,0.22875807882583404,0.4311035011823361
Dimitri Barinov,23,Lokomotiv Moscow,1618,Russian Premier League,0.055624227441285534,0.055624227441285534,0.055553910163621455,1.8912237330037085,0.055553910163621455,0.15708528432594462,0.23053260557514665
Roman Zobnin,26,Spartak Moscow,2262,Russian Premier League,0.03978779840848806,0.03978779840848806,0.09158892229703361,1.4323607427055702,0.09158892229703361,0.11080904599447149,0.20862956360891574
Ivan Novoseltsev,20,"Anzhi Makhachkala,FC Rostov",1717,Russian Premier League,0.052417006406523005,0.052417006406523005,0.027922131706964295,0.6814210832847991,0.027922131706964295,0.07910022223514739,0.09124644270983627
Denys Kulakov,28,Ural,2452,Russian Premier League,0.0367047308319739,0.0367047308319739,0.018509513811325293,0.697389885807504,0.018509513811325293,0.17657361497918708,0.2621739743285787
Sergei Bryzgalov,16,Ural,1198,Russian Premier League,0.07512520868113523,0.07512520868113523,0.0630307263494135,0.7512520868113522,0.0630307263494135,0.08082941486243661,0.09739141338326048
Quincy Promes,5,Spartak Moscow,450,Russian Premier League,0.2,0.0,0.27417761236429217,4.6000000000000005,0.42503266483545293,0.14432735443115233,0.39152661114931114
Jano Ananidze,9,"Krylya Sovetov Samara,Spartak Moscow",662,Russian Premier League,0.13595166163141995,0.13595166163141995,0.12693975233329388,1.6314199395770395,0.12693975233329388,0.09774153912861992,0.37476926006579325
Ivelin Popov,25,"FC Rostov,Spartak Moscow",1230,Russian Premier League,0.07317073170731707,0.0,0.15796997268661495,2.341463414634146,0.21316085426454864,0.04455594525377198,0.260275144925023
Alexandr Zotov,25,FC Yenisey Krasnoyarsk,1882,Russian Premier League,0.04782146652497343,0.04782146652497343,0.03181298117882767,1.004250797024442,0.03181298117882767,0.171416308186497,0.2829881319944429
Dmitri Kombarov,13,Spartak Moscow,1132,Russian Premier League,0.07950530035335689,0.0,0.035563094636866355,1.2720848056537102,0.09553198036227652,0.13372665021055158,0.19116151822869118
Aleksandr Zuev,22,FC Rostov,906,Russian Premier League,0.09933774834437085,0.09933774834437085,0.3374354087359068,2.384105960264901,0.3374354087359068,0.18633744707146027,0.4718835897657354
Sergey Parshivlyuk,24,FC Rostov,1935,Russian Premier League,0.046511627906976744,0.046511627906976744,0.07464033516860286,1.1627906976744184,0.07464033516860286,0.1289962610273167,0.2483490872695002
Fegor Ogude,26,FC Yenisey Krasnoyarsk,2224,Russian Premier League,0.04046762589928058,0.04046762589928058,0.07587300100122586,0.768884892086331,0.07587300100122586,0.19776589176852066,0.23968545528189045
Pavel Komolov,22,FC Yenisey Krasnoyarsk,1479,Russian Premier League,0.060851926977687626,0.060851926977687626,0.10645037679413512,1.0953346855983772,0.10645037679413512,0.09130739935618991,0.28751797218472674
Andrey Semenov,27,FK Akhmat,2294,Russian Premier League,0.03923278116826504,0.03923278116826504,0.018222580494159393,0.23539668700959024,0.018222580494159393,0.19621624450549263,0.20820957425829106
Maciej Rybus,16,Lokomotiv Moscow,1392,Russian Premier League,0.06465517241379311,0.06465517241379311,0.012744228668703601,0.5818965517241379,0.012744228668703601,0.23890429662123064,0.31712930613390067
Milad Mohammadi,28,FK Akhmat,2501,Russian Premier League,0.03598560575769692,0.03598560575769692,0.06972043846146625,1.1875249900039986,0.06972043846146625,0.14052484133115103,0.2536175936953526
Petar Zanev,15,FC Yenisey Krasnoyarsk,1247,Russian Premier League,0.07217321571772253,0.07217321571772253,0.07924653388075861,0.9382518043303929,0.07924653388075861,0.06760821790518813,0.1349664464557085
Mario Fernandes,28,CSKA Moscow,2454,Russian Premier League,0.036674816625916866,0.036674816625916866,0.057448427623233475,0.7701711491442542,0.057448427623233475,0.3798441214527944,0.4948721077830546
Pavel Alikin,21,FC Ufa,1737,Russian Premier League,0.05181347150259068,0.05181347150259068,0.033260235765591804,0.5181347150259067,0.033260235765591804,0.11773213695908458,0.15925489703839923
Dmitriy Stotskiy,25,FC Krasnodar,1615,Russian Premier League,0.05572755417956657,0.05572755417956657,0.08248534345359256,1.1702786377708978,0.08248534345359256,0.25070324992247783,0.3616292116927104
Vyacheslav Krotov,19,FC Ufa,770,Russian Premier League,0.11688311688311688,0.11688311688311688,0.20650105727473636,2.571428571428571,0.20650105727473636,0.022701422889511307,0.26443991793150246
Georgy Schennikov,20,CSKA Moscow,1395,Russian Premier League,0.06451612903225806,0.06451612903225806,0.05554268130611989,0.3870967741935484,0.05554268130611989,0.20024100216406007,0.30001270939265534
Sergei Petrov,22,FC Krasnodar,1941,Russian Premier League,0.04636785162287481,0.04636785162287481,0.04406753222139947,0.7882534775888717,0.04406753222139947,0.3963074426942575,0.5076542662217683
Charles Kaboré,24,FC Krasnodar,2021,Russian Premier League,0.044532409698169226,0.044532409698169226,0.03764094718497381,0.6679861454725383,0.03764094718497381,0.3171001630201604,0.36608511085250134
Dmitri Torbinski,14,FC Yenisey Krasnoyarsk,957,Russian Premier League,0.09404388714733543,0.09404388714733543,0.019729636364315746,0.28213166144200624,0.019729636364315746,0.17949536685075695,0.20867255650647568
Ali Gadzhibekov,20,FC Yenisey Krasnoyarsk,1770,Russian Premier League,0.05084745762711865,0.05084745762711865,0.05511225946247579,0.5593220338983051,0.05511225946247579,0.07033602918608713,0.08789709848114999
Saba Kverkvelia,30,Lokomotiv Moscow,2626,Russian Premier League,0.03427265803503427,0.03427265803503427,0.02416497705006363,0.17136329017517135,0.02416497705006363,0.1548934602856023,0.17343819098120097
Vyacheslav Podberezkin,21,Rubin Kazan,1307,Russian Premier League,0.06885998469778118,0.06885998469778118,0.055267529714604594,0.6197398622800305,0.055267529714604594,0.23483112487192365,0.29101336584373017
Pavel Yakovlev,17,Krylya Sovetov Samara,827,Russian Premier League,0.10882708585247883,0.10882708585247883,0.04028878720902907,1.305925030229746,0.04028878720902907,0.10621885174464216,0.146181251394237
Rodolfo,11,FK Akhmat,685,Russian Premier League,0.1313868613138686,0.0,0.03773153639894768,1.313868613138686,0.13683340351783882,0.1437953265152708,0.16659583458608954
Aleksei Kozlov,23,Dinamo Moscow,1917,Russian Premier League,0.046948356807511735,0.046948356807511735,0.03713383815937759,0.7511737089201878,0.03713383815937759,0.17636548994467574,0.23351462671594445
Aleksandru Gatcan,24,FC Rostov,2083,Russian Premier League,0.04320691310609697,0.04320691310609697,0.047747858120839405,1.1665866538646184,0.047747858120839405,0.19402798510680133,0.22521737319128018
Vladimir Rykov,14,Dinamo Moscow,902,Russian Premier League,0.09977827050997783,0.09977827050997783,0.0369831333928091,1.1973392461197339,0.0369831333928091,0.20350721708092087,0.21726516645376936
